"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"India","IND","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","26.4114608764648","","","","","","","","","","","","","","","","","","","11.253870010376","","","","","","","","","","8.95666027069092","9.79022026062012","10.5510196685791","10.0048799514771","","","","2.33359003067017","3.58489990234375","5.45211982727051","4.6832799911499","5.49758005142212","3.64423990249634","2.9127299785614","","","","","",
"India","IND","Children out of school, primary","SE.PRM.UNER","","","","","","","","","","","","27931284","","","","","","","","","","","","","","","","","","","23828518","","","","","","","","","","19010656","19170670","19511894","13738926","","","","3772976","3767825","5480851","4808268","5376054","3825445","2897747","","","","","",
"India","IND","Children out of school, primary, female","SE.PRM.UNER.FE","","","","","","","","","","","","18029788","","","","","","","","","","","","","","","","","","","17654756","","","","","","","","","","13395201","12995510","12808555","7335881","","","","2238462","1395984","1853728","1678266","1689593","1374603","935040","","","","","",
"India","IND","Children out of school, primary, male","SE.PRM.UNER.MA","","","","","","","","","","","","9901496","","","","","","","","","","","","","","","","","","","6173761","","","","","","","","","","5615456","6175160","6703339","6403045","","","","1534514","2371841","3627123","3130002","3686461","2450842","1962707","","","","","",
"India","IND","Children with fever receiving antimalarial drugs (% of children under age 5 with fever)","SH.MLR.TRET.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","","","","","","8.2","","","","","","","","","","","","",
"India","IND","Claims on central government (annual growth as % of broad money)","FM.AST.CGOV.ZG.M3","","2.72353545734841","7.4184714961414","7.42675448557802","4.94968165947833","7.13347099680871","7.16099542915185","4.26244481656264","2.60300668151448","2.43673741708134","2.88291440434944","11.1146604153358","9.71167709029385","9.40174841775304","6.75862470077733","4.36134547901232","2.00953202741735","6.60370320777917","6.09333529653442","8.40734898282864","13.1680169320165","10.7115358555875","10.3224909706137","7.41596602618348","10.4428518956498","11.5496938161594","11.1309970879989","10.1707223670603","9.96793758140798","9.12213317616785","10.5199606429769","11.0939787135438","3.79646642384293","8.8057437054403","4.59127054999686","3.40167764673776","9.28456195496735","5.83473821818478","7.34752361176415","6.79862174000746","4.66052236834967","6.52699189184391","4.87849769255274","4.07856150397802","0.751143422822436","-0.59913772269399","2.43432225405724","1.49979909262135","7.90480316426186","9.36909133820452","5.35034930559515","7.16172126219369","4.97876035892859","4.56967474648903","1.46990640602803","2.81772756151133","5.7618125848504","0.736436161779847","",
"India","IND","Claims on central government, etc. (% GDP)","FS.AST.CGOV.GD.ZS","15.0000616806134","14.7253300066406","15.1866252498762","14.6413161922063","13.4484214261102","14.0937829307376","13.7669725391782","12.4995985659388","12.2745481548062","11.585735038406","11.3980510678855","12.865874731018","13.7313360825113","13.1716592316569","12.5328912596756","12.6024935110887","12.1491422966728","12.3566491861215","13.0667471331601","14.4430718896408","16.0510720380022","16.8047990925321","18.2038933570816","17.9293452557325","19.3788996629514","21.0818572798737","22.7738808125228","23.7641876355896","23.6099859187692","23.9256967094662","24.3423674588363","25.246820652449","23.399500946306","23.7108901453257","21.9700213521639","20.0603405024255","20.833256514215","21.1581488131557","21.4886124056756","22.1180195933456","22.762083473382","24.3346170630047","25.2193601956993","24.7904934035107","22.1425274646575","19.0851126458202","17.6549174160133","16.2204057793029","19.4857531285788","23.1559627517535","22.837895165011","24.8190674818276","25.2532528630264","25.4656319399828","23.979733662841","23.6965144653958","25.2726760835753","23.205536083509","",
"India","IND","Claims on other sectors of the domestic economy (% of GDP)","FS.AST.DOMO.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Claims on other sectors of the domestic economy (annual growth as % of broad money)","FM.AST.DOMO.ZG.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Claims on private sector (annual growth as % of broad money)","FM.AST.PRVT.ZG.M3","","5.34429599177801","5.27757032611402","6.74540086304792","4.02546724173342","6.25117326825605","7.21178263077704","5.67818541634952","6.70935412026726","8.24860193187595","7.85534344734927","10.004797025844","7.4897765787609","12.3212370066215","8.95447538030053","13.6525380248589","17.8857855988855","9.11079680129316","11.1630303287215","9.96789066137701","9.87133786215522","12.7459432799014","12.0487999072782","11.0069666885943","11.9084723858756","8.99365657371843","10.8912827771633","7.31949132543546","10.8065958853498","12.4055049853038","5.8637313603853","5.84961357821389","10.5168232655501","6.17958869800396","8.70501406877383","6.00398221368112","10.4833623410804","6.02853616207262","7.586758698777","9.90369646617815","9.94391533651537","4.80397843815413","10.6722794746288","4.9906369098785","15.304542646581","14.6699100299771","16.8381118952348","13.0860970440263","14.0542446868846","7.75862870322685","15.8084767620885","10.4740711010959","9.85851637034892","9.4787603020112","6.64825061132424","6.94448182782826","3.85684656204148","6.81013778923371","",
"India","IND","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","0.810508465274949","0.845057180615716","0.90325141472976","0.915226072222116","0.832752424208296","0.942299670650839","0.975733933143777","0.907407710094579","0.954602282491856","0.912212042818017","0.88757219478285","0.921222269031992","0.980254500737797","0.977270515128415","0.998753594102787","0.994737216237238","1.02340689067648","1.00940334062686","0.968696978936651","1.07205787346101","1.0623377161671","1.08136306417625","1.07834736237024","1.08854359630601","1.07464916833748","1.12242667373856","1.14883388631527","1.17966028961614","1.1621540686354","1.20388030125889","1.21985294605329","1.28319853590372","1.29209508721795","1.27691590063445","1.26507671670073","1.24801760061138","1.26159121955451","1.26108047356563","1.21162180746703","1.18395273711355","1.18147911410716","1.13726579904585","1.10938093218101","1.07276671049793","1.0434797709636","1.02403140541933","1.01054948842227","1.01343965643251","1.09538030828498","1.12578861416928","1.02630417314326","1.04442275404049","1.08541570549928","1.02847362453329","1.05334159977172","","","","",
"India","IND","CO2 emissions (kg per 2011 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.372038007720044","0.39135752252062","0.394070845661113","0.389441407044266","0.385830622303381","0.380627831603174","0.384767594650424","0.384611824300591","0.369527626111499","0.361088948447048","0.360334528188342","0.346850088360306","0.338345595792166","0.327178772665438","0.318246667634401","0.312315189423104","0.308203394180847","0.309084854812626","0.334075602234361","0.343349708245204","0.313008351642989","0.318534264222478","0.331036538402849","0.313670003832792","0.321254386846882","","","","",
"India","IND","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.575750447133474","0.586138812484567","0.577048463332416","0.557016571983995","0.540352657680191","0.52217530315248","0.518391051238574","0.509461728356418","0.484225915264898","0.46603609024513","0.454715268762741","0.427946437410944","0.411141984157417","0.389799748722996","0.369011285804622","0.350844742514392","0.335905764558555","0.32813371197651","0.347841336989912","0.354803088689952","0.319546828837527","0.318534264222478","0.324807251963366","0.302459562183955","0.304021157706053","","","","",
"India","IND","CO2 emissions (kt)","EN.ATM.CO2E.KT","120581.961","130402.187","143467.708","154083.673","150647.694","165972.087","171765.947","172238.99","187336.029","190724.337","195143.072","205869.047","217849.136","224343.393","231992.755","252201.592","263785.645","279051.366","283096.067","296891.321","314016.211","338838.134","349637.449","378669.088","388118.947","426673.785","457571.927","488481.07","527563.956","579008.299","619154.615","658189.83","699087.881","723697.118","764730.848","811562.105","882324.204","917685.085","936221.77","995766.516","1031853.463","1041152.975","1054258.833","1099597.621","1154320.262","1222563.132","1303717.509","1407607.286","1568379.567","1738645.711","1719690.988","1841776.419","2018503.817","2034752.294","2238377.137","","","","",
"India","IND","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.268269551241686","0.284413565084247","0.306651555039019","0.322669419761946","0.309030714174348","0.333476588964973","0.338014194235151","0.331937526948281","0.353486003741623","0.352211540487942","0.352512005826353","0.36358181880592","0.375983443739407","0.378281791512906","0.38216400222087","0.405924503154442","0.414906216953646","0.428989681745635","0.425387070497267","0.436017668052246","0.450665383635934","0.475150141765031","0.479042022355349","0.506954362391619","0.507846102251356","0.545851321067775","0.572550745535586","0.598047761053743","0.63219976827936","0.679371884380954","0.711562799537377","0.741158962727388","0.771602202609174","0.783172984077467","0.811640203078728","0.844952256536776","0.901348777044391","0.920072380243716","0.921501663720656","0.962521770586069","0.979870442389399","0.97169808049836","0.96738112771648","0.992391683101452","1.025027608194","1.06856321794464","1.12198150419096","1.19320985997303","1.31009783272163","1.43184425374633","1.39700890564172","1.47668634979755","1.59809863737809","1.59143785328546","1.73000043156161","","","","",
"India","IND","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","21.5457709518811","23.0822354441139","23.8844865181088","26.2857704789065","26.9147515313407","28.3953809031369","27.4549606698807","25.0250642953664","26.9426930645356","31.024349286314","32.0942662779398","33.556719476886","35.2742230347349","34.4848687138407","38.0937175700487","39.8231166552968","42.3533401152933","42.1146185805457","43.0148450732291","43.7472898323938","45.2888228611378","46.7911161845926","49.4046661303299","48.7832010118404","51.6179629210943","52.4616506427568","51.5346300113961","52.7255781147665","53.7385251454066","55.214276088226","55.8670820353063","54.9264611569541","56.2640219738746","56.8877823917843","55.5604957483466","55.53305756396","55.4539129334746","53.6206678707069","52.2910374272175","51.5028916237","51.7642068537017","53.4426723849092","52.3179987692042","53.605291953636","","","","",
"India","IND","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","0","0.00281206940187284","0.00766792761476331","0.00713962731145434","0.0146049364685264","0.170124389651135","0.18146495591469","0.283159463487332","0.401276254232975","0.522966295591317","0.473541791942273","0.527243903742363","0.55379746835443","0.521420748949803","0.586422192365447","0.687739909270676","0.870230068812122","0.889642303345686","0.968899366588516","1.02145424453145","0.792918617822568","0.85171316638168","1.24807282872036","1.38576851564921","1.59106584404909","1.68879721541833","2.25515102459509","2.61767134599505","2.88458865070759","3.20082078823537","3.41022831591104","3.58292941110925","3.90205777290538","3.73339278656627","3.79536212981433","4.81576034159456","4.50850331654282","5.01928033405926","5.08793231757471","4.25302340654323","4.25531914893617","4.18807783745708","4.47445034591425","4.54974438326836","4.29911114217278","4.12902374353621","3.79549232547739","3.74669799769706","4.02313765925261","5.248105489388","5.8334968142544","4.96498804396952","3.87173426880867","5.00719071802654","4.14114424543463","","","","",
"India","IND","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","3.667","11.001","11.001","22.002","282.359","311.695","487.711","751.735","997.424","924.084","1085.432","1206.443","1169.773","1360.457","1734.491","2295.542","2482.559","2742.916","3032.609","2489.893","2885.929","4363.73","5247.477","6175.228","7205.655","10318.938","12786.829","15218.05","18533.018","21114.586","23582.477","27278.813","27018.456","29024.305","39082.886","39779.616","46061.187","47634.33","42350.183","43908.658","43604.297","47172.288","50028.881","49625.511","50479.922","49482.498","52738.794","63098.069","91245.961","100318.119","91443.979","78151.104","101883.928","92694.426","","","","",
"India","IND","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","16.1390384089043","16.3549956412924","17.3601881198241","17.6063209500464","18.6821478993233","18.5811184021564","20.7873444204863","18.9993612944433","22.5712999393192","23.7968891196093","25.3006614552014","26.9535633494238","27.0485456504175","27.5470341130126","26.1550620406228","24.5390834011865","24.0689511364426","24.5880312228968","26.6265981010609","27.8658152489409","26.5096399752432","26.4983441916842","27.0233987435368","26.210489618841","27.3608525996542","27.387735808517","26.6530962245855","26.1579461001426","25.3475408012901","26.0511599333743","25.5666439633984","25.3055880550449","26.9220480164496","25.843914995389","26.0376707073807","26.6719381876511","27.5817498711619","26.6324349163853","28.1030903607379","28.6697011209805","29.4375402023533","28.6286871532975","27.0174852782097","26.7235370819341","25.7171538759665","24.5395865577272","24.3075772022941","23.8517889427861","25.7210060299134","26.1603811588731","24.0890558763572","22.6806196827521","21.6911223705652","22.6648188263451","22.9679674842033","","","","",
"India","IND","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","19460.769","21327.272","24906.264","27128.466","28144.225","30839.47","35705.579","32724.308","42284.177","45386.459","49372.488","55489.044","58925.023","61799.951","60677.849","61887.959","63490.438","68613.237","75378.852","82731.187","83244.567","89786.495","94483.922","99251.022","106192.653","116856.289","121957.086","127776.615","133724.489","150838.378","158297.056","166558.807","188208.775","187031.668","199118.1","216459.343","243360.455","244401.883","263107.25","285483.284","303752.278","298068.428","284834.225","293851.378","296858.318","300011.938","316902.14","335739.519","403403.003","454836.345","414257.323","417726.305","437836.133","461172.921","514109.733","","","","",
"India","IND","CO2 emissions from manufacturing industries and construction (% of total fuel combustion)","EN.CO2.MANF.ZS","","","","","","","","","","","","35.1361803215292","35.4228644283893","34.6646811678987","34.6887599567312","35.55934232948","35.4963805584281","35.811553751163","35.9618150908853","33.1753744829525","31.020532783757","30.0916284881299","33.0622336445558","31.2522851919561","31.3612594570539","30.2865809850722","32.3652665432219","30.4374364191251","29.3977812995246","29.3394440569891","27.9029430063536","26.5769466049113","26.0202454296698","24.5647626709574","24.7352300260579","21.9944042505087","20.9733174894674","21.7447533195897","22.3915562496851","21.5049870360421","21.0491442432954","20.8082013212258","21.6148616871179","19.8697922126937","19.663123498692","21.4351877582023","22.3964126807564","22.9225636079002","23.4720952529599","24.2817582795244","25.9738060291295","26.8639774410935","25.1848377225312","26.9695432020125","26.4082746191209","","","","",
"India","IND","CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)","EN.CO2.OTHX.ZS","","","","","","","","","","","","3.96663167780786","3.98958776030599","4.44078072647982","3.85976988887796","3.30677474324138","3.43846949327818","3.58200118413262","3.80977289568894","5.13232400305209","4.4347759712999","5.54282937664862","5.62477634275676","6.06337599024985","7.40153538050735","5.83273462654001","4.16869700808888","3.99909573866848","4.99207606973059","4.36584636843678","5.41467921042213","5.88482041422704","5.65394752304051","5.29847144006436","5.78455724364933","5.75401311327154","5.84962730906341","6.05272929818047","4.50148622096831","4.8807549461587","4.49216117874309","4.53039040233314","4.62183077515071","4.98500828213784","4.91407898703648","4.57955871727894","4.2095383759733","3.49072565979854","4.27805896824158","5.4399333804781","4.32049979300741","2.82344788032309","3.43150394246018","2.96578603586582","3.01831487322186","","","","",
"India","IND","CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion)","EN.CO2.BLDG.ZS","","","","","","","","","","","","15.0875642229711","14.035274118147","14.1839068233793","12.5036876782378","12.2092755492101","12.3362633574629","12.6025543432293","13.5870275925199","13.6982450503996","12.6173574536295","12.9980563654033","12.277562705358","12.3491773308958","12.9366933689364","11.7905324499082","10.5131078842218","10.331185712671","10.832226838566","10.3855733784996","10.7501743933938","10.5024906056104","9.98170189192365","9.67497988736927","9.89896834951161","9.56788378928329","9.39964351301718","9.68283032638898","9.20323441987002","8.98133657237626","8.56992048874714","8.31289631249862","8.3939031168498","8.45092571236869","8.02999212269151","7.80673965801515","7.4648915461624","6.92610572589699","6.59695125123563","6.27267740421792","6.20852307653708","6.1732304162883","5.7014898702227","5.70430670567786","5.49000579302559","","","","",
"India","IND","CO2 emissions from solid fuel consumption (% of total)","EN.ATM.CO2E.SF.ZS","80.6161238329836","80.4870504204044","79.6186483999591","79.2712820390776","77.7761550070591","77.6142816111001","75.3378450502765","76.4871194379391","73.1164484115333","71.5502489857915","70.0353277209862","68.2228674230954","68.2315513062214","67.9497866915118","69.4428198846123","70.7630568803071","70.8361715437548","70.3658440432074","68.2581831841557","67.2974074577276","69.515256968692","68.6565225860912","67.4273967717915","67.9239618841029","65.9782126019218","65.6671393579992","66.0389001530682","66.0918849936191","66.5033224900603","64.8847033192524","65.481358642542","66.0560476906792","65.0986398661372","66.2028638892548","65.9194222801903","64.2970426767277","63.2495469885126","63.6115162534215","61.9270690533077","62.2678126887327","61.4139145453447","61.8430923659417","62.807522808775","62.9634199617825","64.2026646674248","65.2785276368043","65.6352400802189","66.2065138671071","64.2381009162943","62.6016328751637","63.5888895522897","65.7430359357859","67.6632434131285","65.3609235837529","66.6890013449954","","","","",
"India","IND","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","97208.503","104956.874","114227.05","122144.103","117167.984","128818.043","129404.763","131740.642","136973.451","136463.738","136669.09","140449.767","148641.845","152440.857","161102.311","178465.556","186855.652","196356.849","193236.232","199800.162","218289.176","232634.48","235751.43","257207.047","256073.944","280184.469","302175.468","322846.347","350847.559","375687.817","405430.854","434774.188","455096.702","479108.218","504106.157","521810.433","558066.062","583753.397","579774.702","620042.029","633701.604","643881.196","662153.857","692344.268","741104.367","798071.212","855698.117","931927.713","1007497.249","1088420.605","1093532.403","1210839.733","1365785.151","1329932.892","1492751.359","","","","",
"India","IND","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","24.2638528258107","23.4700382490438","22.8261447641334","22.6620119972465","22.019066918436","20.3335056876939","20.553159096676","21.6163201255394","21.0473474960845","20.9029845049996","19.2697487158129","15.4754546341781","15.0609384521633","13.8156430796618","13.9990952875123","13.127375499464","12.8766813609133","12.6632972116332","12.8942911228455","12.1849135574367","11.7451717207026","11.5529889707734","11.0587288817377","10.7980433689408","11.0657359258422","11.3157610456951","10.9837765855283","11.1781449947101","10.8943963000164","10.675621041283","10.482534632465","10.4440121424601","10.4302518189252","10.5040504925749","10.6189444043054","10.3969688542825","11.2066920729297","12.0329698915621","11.7145935085621","11.994279477626","12.3751374085934","12.2389376577542","12.0418254645175","11.4786078913882","","","","",
"India","IND","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","1.35602411677693","1.40249502698141","1.40427993061382","1.39730498310539","1.46697968240149","1.47512951201134","1.51703588437448","1.51804987991903","1.52235584403165","1.5699631272197","1.61245188035486","1.60186610699599","1.68032286948984","1.65366573059099","1.7274701451073","1.78932155599705","1.83998367372141","1.88463010864142","1.9753012721969","2.02527819800983","2.06645599101739","2.11748763826634","2.14078539407393","2.17852235498948","2.18632775312311","2.30637373245851","2.30727281685708","2.29870365728629","2.31167614067497","2.34035641881267","2.32807858477859","2.2889696504773","2.33156773874663","2.32398424886975","2.36859340605132","2.39972555806091","2.4523865560398","2.60438402983726","2.62157683366012","2.48066384810789","2.54860902118406","2.66153158971738","2.62235178741197","2.7140300114136","","","","",
"India","IND","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","0.214919816578071","0.234750420978578","0.246383667020108","0.46997965643753","1.17509864055377","1.21811235238114","1.06516213777488","0.834617246492336","0.755647143010415","0.921482052566947","1.44053731274426","1.55942647328166","0.977695076896169","0.87887344037034","0.876923464957511","0.674837148944951","0.414465806283208","0.524944122542728","0.690999208093653","0.763458458978717","0.965774468449321","0.82988303741538","0.603065006490829","0.565422530138439","0.853624126985357","0.76101334431831","0.646750744838364","0.51388127306924","0.356819633669943","0.488234501618758","0.845222418474331","0.585104568580253","0.621515921754832","1.40985213364578","1.12112163826731","1.09646037418957","1.1563145676205","2.78520590656606","1.30162324440552","1.50295058754854","1.94872659772729","1.39875745211219","1.12502700322716","0.927444060105057","0.761820732363348","0.816468091882864","0.969900795026679","",
"India","IND","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","63.0881281235112","63.077450164184","62.7301668349338","61.7426100947187","61.001038629019","60.0011528781265","59.6777967464776","60.2218539266104","58.9083666513307","58.2254303967957","56.18064361159","54.8299082642742","53.8343072701969","52.3993665384706","50.474824968526","49.4203980679945","48.2570185629492","46.3940436789939","44.9134792063885","42.6257957592865","41.470238779728","40.5539369782895","39.8100078971246","38.535045630881","36.7944870631686","36.0364133669123","35.0113902358766","34.5320924285529","33.1040745488483","32.7662807986021","32.6835970598814","32.1087828331246","31.7235655841834","30.6103930198088","29.9252537840026","28.8849012008044","27.7698818052841","26.8864051107807","24.77484561262","24.0517996310876","23.4273704104005","22.6328836127451","22.4238831692773","21.3739204322784","","","","",
"India","IND","Commercial bank branches (per 100,000 adults)","FB.CBK.BRCH.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.96514838439027","8.92712643647819","8.89684661330176","9.0068295576624","9.31359130489622","9.60237605366214","10.0373060102946","10.512036773484","11.183933933029","11.8512537664795","12.8670307296453","13.544573050085","14.0561471856984","14.7209341027186","",
"India","IND","Commercial banks and other lending (PPG + PNG) (NFL, current US$)","DT.NFL.PCBO.CD","","","","","","","","","","","-48444000","-19010000","-38383000","-97505000","7501000","78033000","-14428000","87288000","-9652000","13092000","789044000","828828000","1175039000","1311306000","1727843000","1954536000","2480229000","2716366000","5003925000","2201692000","1457250000","89264000","1767071000","2179887000","1455160000","956018000","35443000","-790440000","-938128000","-380798000","-1406986000","-1040930000","1201676000","7217986000","374473000","2812811000","13561431000","20668665000","10399396000","10650169000","8829215000","18179921000","22757511000","41762289000","19745663000","15439441000","-22204959000","5109343000","",
"India","IND","Commercial service exports (current US$)","TX.VAL.SERV.CD.WT","","","","","","","","","","","","","","","","719431435.740186","954399067.058728","1234259451.16833","1496041251.76353","1989156895.16314","2861008078.80098","2635210102.84554","2828422272.45472","3166884007.52771","3127603094.49087","3274386966.81267","3135796918.53313","3265849101.93437","3718831246.98326","4092077280.87531","4609502443.27595","4905450697.87768","4893301119.16013","5034394494.50349","6031261038.86919","6763272430.07676","7179007359.62704","8925527196.38296","11066917255.9623","14005992417.7527","16031394225.6863","16799112201.5705","19125314434.8821","23632701560.2379","37747867268.5402","51850802483.4048","69165839662.6303","86235067782.9634","105668590831.967","92484320177.1187","116583081982.721","137935254028.866","145029213187.996","148702915003.599","156614386265.659","155717122914.28","161234203967.054","184672831370.242","",
"India","IND","Commercial service imports (current US$)","TM.VAL.SERV.CD.WT","","","","","","","","","","","","","","","","1011288820.88309","1088254782.8095","1234808904.01169","1490190462.63963","2010383971.96472","2914594802.6703","3178450157.46808","3398551291.43471","3622400850.5812","3550012166.15453","3815194909.41194","3827926652.91614","4515961319.87429","5167884705.12787","5738469741.40524","5942595183.44117","5796636459.4167","6614564438.53514","6356161517.66056","8030392452.03346","10062141166.5081","11000427519.0261","12277011574.9367","14191837256.1832","17044738890.3443","18897585608.7553","19791960830.1352","20776267074.2965","24678773631.6486","35092846077.4904","46699475816.7035","58040553581.4998","69757132292.7717","55061627135.4378","52308542314.8116","78210856250.6131","76915514527.4288","79215876737.5455","77654804413.3522","80160943501.3086","81766553452.7492","95239156494.0897","108735877735.935","",
"India","IND","Commitments, IBRD (COM, current US$)","DT.COM.MIBR.CD","","","","","","","","","","","80500000","60000000","0","70000000","161000000","100000000","315000000","269000000","275000000","250000000","555000000","740000000","1112600000","500100000","1721400000","1924000000","1493200000","2478000000","2075000000","2126300000","1243000000","1482000000","928000000","771642000","1081000000","442800000","661100000","1165000000","748000000","190000000","1495270000","1649000000","1268000000","1076000000","110000000","0","0","2066500000","600000000","5811000000","2033740000","3724000000","420000000","277700000","1975000000","1448000000","3470000000","1427900000","",
"India","IND","Commitments, IDA (COM, current US$)","DT.COM.MIDA.CD","","","","","","","","","","","285400000","446000000","279955000","559000000","728100000","817000000","0","824000000","1554503000","516000000","1956271793.5","1419571456","784026375","577648237.5","948064857.5","921944003.1","288131075","1005552652.5","572892443.5","860304062","930049762.9","1379495442","1269000000","704100000","1128700000","984300000","1063600000","929440000","1006900000","809100000","748980000","932988000","1050700000","509620000","193400000","0","800455000","1242500000","600000000","1055008000","2314605000","3420040000","1761300000","1110326000","2471500000","1027561091.9","1513500000","647500000","",
"India","IND","Commitments, official creditors (COM, current US$)","DT.COM.OFFT.CD","","","","","","","","","","","1797198704.3","1179101488.3","806179490.9","1357051377.9","1992412518.1","2563189118.5","1007233463.3","1939007132.7","2173861126.6","1398530805","4088657004.8","3074442668.4","2841664908","1963877287.2","4018204415.2","4596311892.3","3613595524.7","6434385544.5","5659081686","7707344555.2","4287162286","5514291534.7","5250912875.8","4199012179.7","4029265033.5","3969205982.6","4932674157.1","4129844349.8","2920276673.3","2182328466.1","3726656445.9","5195477511.7","4338297638.7","3058527006.3","3178973644.5","2817716163.5","4103260885","7736124837.2","7110302526","10679505321.4","8384720760.5","12921050268.2","13544934415.3","6285496754.4","16085725804.8","5725410640.2","10881868918.6","12837589757.1","",
"India","IND","Commitments, private creditors (COM, current US$)","DT.COM.PRVT.CD","","","","","","","","","","","159400271.2","17520211.3","70066487.9","76373686.5","39887349.2","28235875","38581974.8","173194000","24948509.8","159617000","1415816615","637788956.5","1929648677.5","2148304597","1677040138.1","2285544004.4","3449394977.5","3301494862.7","6684517786.8","4540267089.9","4319238479","2469709603","3695355449.3","4223951870.5","521976846.4","944427485","3595588867.8","3624589271.8","9734939640.5","379771619.7","6980172044.6","200000000","524991145.1","175000000","360752000","521812725","2698004600.6","4250162050.4","1313887417.3","2049508681.1","5428765064.6","6736270035","4464712907.6","10726358562.4","10915214597.9","9039988273.8","3608089000","6077216242","",
"India","IND","Commitments, public and publicly guaranteed (COM, current US$)","DT.COM.DPPG.CD","","","","","","","","","","","1956598975.5","1196621699.6","876245978.8","1433425064.4","2032299867.3","2591424993.5","1045815438.1","2112201132.7","2198809636.4","1558147805","5504473619.8","3712231624.9","4771313585.5","4112181884.2","5695244553.3","6881855896.7","7062990502.2","9735880407.2","12343599472.8","12247611645.1","8606400765","7984001137.7","8946268325.1","8422964050.2","4551241879.9","4913633467.6","8528263024.9","7754433621.6","12655216313.8","2562100085.8","10706828490.5","5395477511.7","4863288783.8","3233527006.3","3539725644.5","3339528888.5","6801265485.6","11986286887.6","8424189943.3","12729014002.5","13813485825.1","19657320303.2","18009647322.9","17011855316.8","27000940402.7","14765398914","14489957918.6","18914805999.1","",
"India","IND","Communications, computer, etc. (% of service exports, BoP)","BX.GSR.CMCP.ZS","","","","","","","","","","","","","","","","38.5725083846037","38.6878470556109","32.6793216594609","34.4478278670883","36.9458889915335","31.5077838355887","36.6523184516215","42.9754691159293","49.8465510231727","60.5059067577183","57.0106080181826","46.2385554438316","39.6395064769729","38.2096112950853","41.829061337721","42.8937995603152","40.6472628050739","29.4568157432862","30.6325979282329","31.5738117615641","31.4783371534822","30.5111450676612","44.4517001096157","57.6459709772652","64.9084380945244","62.4156586560274","63.1524360977675","64.5994128417495","63.4203943909321","67.7872762294783","69.1178381735064","70.109955203249","70.1629611018038","71.2522406127294","70.3949635383185","65.902419922477","63.3376383286771","67.7074100477691","69.7681767589479","68.385190992562","69.9033474824549","70.0328516816874","64.5539268882946","",
"India","IND","Communications, computer, etc. (% of service imports, BoP)","BM.GSR.CMCP.ZS","","","","","","","","","","","","","","","","22.850172547247","29.9409066415352","29.2166493626453","25.9580468397098","29.2029753730413","30.9699662768728","30.8196716667132","29.318634014228","33.1567582619307","29.0850793923675","29.1931381805294","32.9190935290845","33.1045209477409","30.6026162194108","31.0930518643175","31.7654262493989","32.2889858174422","27.5701140831711","24.7360174950292","28.9715139703497","29.3127351084228","28.8576309934404","29.2340375069925","35.1136827143616","44.3976841236384","29.4549107938997","29.2147637711746","31.8453417019755","40.2912282997345","41.0947472418037","35.8180919843713","37.4079206331213","34.5748250456684","48.7161412749868","52.0153001173887","47.4269226377062","43.0443147306109","50.0903782845129","49.8412107239714","49.0238561698687","51.0084850489017","48.853650362502","48.0686842872581","",
